StudentID; DepartmentID; CourseNumber; CourseDate(month, year); Credits; StudentGrade 
992;ELE4;105;JUN/2020;6;43
859;ROB5;134;JUL/2020;6;78
793;CS1;144;AUG/2020;4;59
349;PHY2;128;SEP/2020;2;62
795;ART3;114;SEP/2020;2;61
841;ELE4;140;SEP/2020;2;37
852;ROB5;104;NOV/2020;3;65
324;CS1;142;JAN/2020;2;95
451;PHY2;130;FEB/2020;2;78
707;ART3;132;MAR/2020;3;56
793;ELE4;135;APR/2020;4;83
688;ROB5;127;MAY/2020;2;58
344;CS1;127;JUN/2020;5;87
635;PHY2;141;JUL/2020;2;77
543;ART3;125;AUG/2020;3;35
752;ELE4;108;SEP/2020;2;57
799;ROB5;133;SEP/2020;6;94
114;CS1;146;SEP/2020;2;66
809;PHY2;148;NOV/2020;2;85
767;ART3;144;JAN/2020;6;43
583;ELE4;141;FEB/2020;2;99
650;ROB5;110;MAR/2020;4;74
457;CS1;150;APR/2020;3;75
657;PHY2;118;MAY/2020;3;77
929;ART3;128;JUN/2020;2;73
174;ELE4;117;JUL/2020;5;81
551;ROB5;130;AUG/2020;3;94
550;CS1;138;SEP/2020;4;54
254;PHY2;108;SEP/2020;6;45
277;ART3;108;SEP/2020;2;47
200;ELE4;103;NOV/2020;4;43
896;ROB5;105;JAN/2020;4;47
689;CS1;148;FEB/2020;5;43
654;PHY2;121;MAR/2020;2;60
851;ART3;139;APR/2020;5;71
787;ELE4;148;MAY/2020;6;51
809;ROB5;109;JUN/2020;5;77
979;CS1;137;JUL/2020;6;40
599;PHY2;148;AUG/2020;5;73
355;ART3;114;SEP/2020;4;74
177;ELE4;106;SEP/2020;5;50
777;ROB5;120;SEP/2020;2;72
542;CS1;136;NOV/2020;3;58
479;PHY2;139;JAN/2020;3;96
873;ART3;145;FEB/2020;4;97
438;ELE4;121;MAR/2020;2;87
244;ROB5;110;APR/2020;6;42
272;CS1;118;MAY/2020;3;43
161;PHY2;116;JUN/2020;5;72
226;ART3;124;JUL/2020;6;45
757;ELE4;101;AUG/2020;6;85
869;ROB5;104;SEP/2020;6;87
821;CS1;136;SEP/2020;3;46
425;PHY2;103;SEP/2020;6;64
345;ART3;131;NOV/2020;4;47
698;ELE4;113;JAN/2020;3;48
925;ROB5;124;FEB/2020;6;87
384;CS1;125;MAR/2020;3;53
457;PHY2;107;APR/2020;5;89
659;ART3;142;MAY/2020;6;100
386;ELE4;139;JUN/2020;2;72
500;ROB5;109;JUL/2020;6;88
821;CS1;112;AUG/2020;5;98
773;PHY2;112;SEP/2020;5;56
436;ART3;103;SEP/2020;5;85
394;ELE4;137;SEP/2020;3;96
277;ROB5;105;NOV/2020;5;51
451;CS1;123;JAN/2020;6;91
989;PHY2;125;FEB/2020;4;65
933;ART3;115;MAR/2020;2;76
221;ELE4;139;APR/2020;2;36
127;ROB5;115;MAY/2020;5;41
836;CS1;117;JUN/2020;2;38
642;PHY2;145;JUL/2020;4;95
305;ART3;122;AUG/2020;3;82
210;ELE4;102;SEP/2020;4;75
204;ROB5;113;SEP/2020;6;57
454;CS1;135;SEP/2020;3;35
347;PHY2;106;NOV/2020;3;50
509;ART3;127;JAN/2020;2;73
767;ELE4;132;FEB/2020;3;77
167;ROB5;125;MAR/2020;3;94
783;CS1;120;APR/2020;4;60
561;PHY2;112;MAY/2020;2;53
826;ART3;129;JUN/2020;2;50
521;ELE4;113;JUL/2020;3;54
334;ROB5;116;AUG/2020;3;37
446;CS1;150;SEP/2020;4;92
513;PHY2;107;SEP/2020;4;99
595;ART3;123;SEP/2020;3;95
329;ELE4;127;NOV/2020;4;83
700;ROB5;135;JAN/2020;4;100
390;CS1;113;FEB/2020;4;54
821;PHY2;142;MAR/2020;4;42
824;ART3;128;APR/2020;3;84
915;ELE4;132;MAY/2020;6;95
165;ROB5;138;JUN/2020;3;46
405;CS1;143;JUL/2020;4;96
690;PHY2;114;AUG/2020;3;75
139;ART3;138;SEP/2020;2;56
696;ELE4;103;SEP/2020;6;80
390;ROB5;127;SEP/2020;4;67
289;CS1;128;NOV/2020;6;53
452;PHY2;130;JAN/2020;4;76
720;ART3;112;FEB/2020;3;66
204;ELE4;100;MAR/2020;3;85
918;ROB5;103;APR/2020;3;70
664;CS1;112;MAY/2020;6;40
468;PHY2;120;JUN/2020;5;82
761;ART3;123;JUL/2020;3;73
559;ELE4;110;AUG/2020;4;44
374;ROB5;137;SEP/2020;4;49
901;CS1;132;SEP/2020;6;39
144;PHY2;141;SEP/2020;2;51
770;ART3;120;NOV/2020;3;50
442;ELE4;133;JAN/2020;6;51
836;ROB5;117;FEB/2020;5;45
339;CS1;135;MAR/2020;6;51
896;PHY2;115;APR/2020;5;67
341;ART3;114;MAY/2020;5;83
497;ELE4;148;JUN/2020;3;99
255;ROB5;114;JUL/2020;2;73
730;CS1;122;AUG/2020;4;64
917;PHY2;128;SEP/2020;6;47
243;ART3;102;SEP/2020;3;92
694;ELE4;121;SEP/2020;5;49
375;ROB5;139;NOV/2020;5;78
426;CS1;148;JAN/2020;4;98
335;PHY2;102;FEB/2020;2;61
105;ART3;122;MAR/2020;3;39
466;ELE4;136;APR/2020;4;99
471;ROB5;106;MAY/2020;6;40
373;CS1;107;JUN/2020;4;83
486;PHY2;122;JUL/2020;6;52
497;ART3;150;AUG/2020;3;84
726;ELE4;109;SEP/2020;5;62
672;ROB5;141;SEP/2020;5;41
482;CS1;113;SEP/2020;5;92
199;PHY2;102;NOV/2020;4;36
871;ART3;104;JAN/2020;5;79
612;ELE4;132;FEB/2020;6;76
413;ROB5;140;MAR/2020;6;86
829;CS1;114;APR/2020;4;79
288;PHY2;128;MAY/2020;4;87
719;ART3;128;JUN/2020;6;50
809;ELE4;104;JUL/2020;5;53
509;ROB5;140;AUG/2020;3;80
479;CS1;145;SEP/2020;2;47
829;PHY2;140;SEP/2020;5;98
280;ART3;138;SEP/2020;3;72
270;ELE4;147;NOV/2020;4;48
758;ROB5;133;JAN/2020;5;63
181;CS1;136;FEB/2020;4;55
377;PHY2;108;MAR/2020;5;38
557;ART3;118;APR/2020;5;87
251;ELE4;100;MAY/2020;2;74
783;ROB5;132;JUN/2020;6;43
800;CS1;150;JUL/2020;4;84
331;PHY2;105;AUG/2020;4;66
368;ART3;150;SEP/2020;6;50
126;ELE4;134;SEP/2020;4;60
700;ROB5;124;SEP/2020;6;41
135;CS1;143;NOV/2020;5;98
990;PHY2;129;JAN/2020;3;100
652;ART3;114;FEB/2020;5;67
216;ELE4;102;MAR/2020;3;45
555;ROB5;118;APR/2020;6;77
731;CS1;118;MAY/2020;5;82
481;PHY2;101;JUN/2020;6;75
908;ART3;138;JUL/2020;3;53
146;ELE4;106;AUG/2020;4;91
807;ROB5;116;SEP/2020;4;59
891;CS1;144;SEP/2020;2;63
144;PHY2;149;SEP/2020;6;89
452;ART3;107;NOV/2020;5;88
380;ELE4;109;JAN/2020;2;56
452;ROB5;147;FEB/2020;2;97
552;CS1;145;MAR/2020;3;80
597;PHY2;149;APR/2020;2;88
914;ART3;134;MAY/2020;2;70
518;ELE4;126;JUN/2020;3;82
850;ROB5;117;JUL/2020;3;82
763;CS1;135;AUG/2020;3;48
209;PHY2;123;SEP/2020;2;39
966;ART3;139;SEP/2020;3;44
838;ELE4;120;SEP/2020;6;96
634;ROB5;127;NOV/2020;2;72
837;CS1;105;JAN/2020;5;60
113;PHY2;131;FEB/2020;6;46
350;ART3;118;MAR/2020;5;85
446;ELE4;104;APR/2020;6;75
162;ROB5;129;MAY/2020;2;53
144;CS1;105;JUN/2020;3;36
690;PHY2;117;JUL/2020;5;91
585;ART3;109;AUG/2020;6;58
162;ELE4;141;SEP/2020;3;53
554;ROB5;119;SEP/2020;5;64
921;CS1;119;SEP/2020;2;45
194;PHY2;132;NOV/2020;6;36
631;ART3;138;JAN/2020;2;85
687;ELE4;140;FEB/2020;5;94
233;ROB5;113;MAR/2020;2;61
636;CS1;117;APR/2020;2;47
495;PHY2;129;MAY/2020;6;85
178;ART3;134;JUN/2020;6;50
563;ELE4;129;JUL/2020;3;92
764;ROB5;122;AUG/2020;3;75
488;CS1;119;SEP/2020;3;42
407;PHY2;120;SEP/2020;6;60
903;ART3;134;SEP/2020;2;82
636;ELE4;138;NOV/2020;3;62
460;ROB5;145;JAN/2020;2;74
253;CS1;149;FEB/2020;2;71
858;PHY2;143;MAR/2020;6;60
650;ART3;115;APR/2020;3;92
736;ELE4;143;MAY/2020;6;53
959;ROB5;145;JUN/2020;5;57
384;CS1;123;JUL/2020;2;77
121;PHY2;101;AUG/2020;2;70
809;ART3;116;SEP/2020;5;92
792;ELE4;134;SEP/2020;2;62
678;ROB5;103;SEP/2020;5;85
267;CS1;137;NOV/2020;6;38
289;PHY2;131;JAN/2020;3;59
622;ART3;126;FEB/2020;4;42
363;ELE4;139;MAR/2020;2;53
358;ROB5;111;APR/2020;6;50
769;CS1;110;MAY/2020;4;71
186;PHY2;134;JUN/2020;4;76
901;ART3;124;JUL/2020;6;93
958;ELE4;121;AUG/2020;2;90
973;ROB5;116;SEP/2020;6;90
783;CS1;150;SEP/2020;2;38
120;PHY2;108;SEP/2020;6;96
332;ART3;149;NOV/2020;6;78
901;ELE4;121;JAN/2020;5;42
451;ROB5;105;FEB/2020;6;35
360;CS1;120;MAR/2020;6;35
645;PHY2;136;APR/2020;4;53
161;ART3;120;MAY/2020;5;82
963;ELE4;145;JUN/2020;4;49
234;ROB5;137;JUL/2020;6;48
136;CS1;130;AUG/2020;2;38
799;PHY2;132;SEP/2020;2;69
121;ART3;121;SEP/2020;2;76
115;ELE4;110;SEP/2020;4;64
477;ROB5;126;NOV/2020;5;97
718;CS1;141;JAN/2020;6;49
360;PHY2;115;FEB/2020;6;62
223;ART3;143;MAR/2020;3;63
103;ELE4;131;APR/2020;4;66
598;ROB5;130;MAY/2020;4;66
849;CS1;129;JUN/2020;4;71
752;PHY2;122;JUL/2020;4;82
931;ART3;122;AUG/2020;4;62
488;ELE4;101;SEP/2020;4;74
514;ROB5;140;SEP/2020;3;59
896;CS1;147;SEP/2020;6;58
154;PHY2;126;NOV/2020;3;92
921;ART3;141;JAN/2020;6;89
740;ELE4;137;FEB/2020;5;73
805;ROB5;117;MAR/2020;6;82
817;CS1;100;APR/2020;6;92
890;PHY2;114;MAY/2020;5;50
107;ART3;124;JUN/2020;4;52
647;ELE4;121;JUL/2020;4;96
273;ROB5;131;AUG/2020;5;61
345;CS1;119;SEP/2020;3;54
505;PHY2;145;SEP/2020;3;64
801;ART3;125;SEP/2020;3;54
119;ELE4;122;NOV/2020;3;39
454;ROB5;106;JAN/2020;6;96
778;CS1;126;FEB/2020;6;67
955;PHY2;112;MAR/2020;5;71
309;ART3;120;APR/2020;6;100
288;ELE4;110;MAY/2020;4;62
849;ROB5;100;JUN/2020;5;45
335;CS1;138;JUL/2020;3;99
356;PHY2;118;AUG/2020;2;69
267;ART3;105;SEP/2020;5;70
572;ELE4;137;SEP/2020;3;71
429;ROB5;115;SEP/2020;2;61
900;CS1;147;NOV/2020;2;41
229;PHY2;113;JAN/2020;3;87
970;ART3;111;FEB/2020;4;74
764;ELE4;125;MAR/2020;4;37
674;ROB5;148;APR/2020;3;95
658;CS1;142;MAY/2020;4;84
202;PHY2;127;JUN/2020;5;63
760;ART3;112;JUL/2020;4;44
127;ELE4;131;AUG/2020;6;86
346;ROB5;118;SEP/2020;6;67
898;CS1;126;SEP/2020;6;61
936;PHY2;150;SEP/2020;5;81
454;ART3;115;NOV/2020;4;85
799;ELE4;111;JAN/2020;6;49
549;ROB5;103;FEB/2020;3;98
310;CS1;134;MAR/2020;3;84
282;PHY2;105;APR/2020;4;36
786;ART3;145;MAY/2020;3;89
448;ELE4;116;JUN/2020;3;40
331;ROB5;107;JUL/2020;3;85
353;CS1;150;AUG/2020;3;61
334;PHY2;148;SEP/2020;6;91
382;ART3;132;SEP/2020;2;78
519;ELE4;114;SEP/2020;3;82
476;ROB5;131;NOV/2020;3;51
253;CS1;101;JAN/2020;5;50
199;PHY2;135;FEB/2020;3;59
634;ART3;121;MAR/2020;5;52
868;ELE4;147;APR/2020;5;38
329;ROB5;116;MAY/2020;4;63
597;CS1;118;JUN/2020;3;75
843;PHY2;129;JUL/2020;2;63
263;ART3;116;AUG/2020;6;45
225;ELE4;106;SEP/2020;4;69
905;ROB5;129;SEP/2020;3;89
335;CS1;102;SEP/2020;3;72
221;PHY2;126;NOV/2020;3;59
858;ART3;105;JAN/2020;5;63
589;ELE4;105;FEB/2020;4;91
214;ROB5;132;MAR/2020;5;86
787;CS1;105;APR/2020;2;83
394;PHY2;115;MAY/2020;3;57
431;ART3;112;JUN/2020;3;84
351;ELE4;121;JUL/2020;4;73
571;ROB5;145;AUG/2020;4;37
601;CS1;149;SEP/2020;4;42
250;PHY2;128;SEP/2020;4;81
519;ART3;107;SEP/2020;2;41
761;ELE4;129;NOV/2020;6;74
634;ROB5;116;JAN/2020;2;92
796;CS1;112;FEB/2020;6;50
871;PHY2;145;MAR/2020;4;58
958;ART3;131;APR/2020;5;84
275;ELE4;144;MAY/2020;6;88
379;ROB5;141;JUN/2020;5;75
417;CS1;137;JUL/2020;3;54
764;PHY2;111;AUG/2020;5;71
494;ART3;139;SEP/2020;6;88
169;ELE4;115;SEP/2020;5;72
233;ROB5;128;SEP/2020;2;86
363;CS1;126;NOV/2020;3;56
883;PHY2;142;JAN/2020;4;73
636;ART3;142;FEB/2020;2;43
171;ELE4;132;MAR/2020;5;52
572;ROB5;147;APR/2020;2;56
706;CS1;120;MAY/2020;3;68
367;PHY2;132;JUN/2020;5;90
313;ART3;131;JUL/2020;3;75
990;ELE4;135;AUG/2020;5;47
404;ROB5;149;SEP/2020;3;100
407;CS1;125;SEP/2020;6;41
407;PHY2;115;SEP/2020;3;66
303;ART3;133;NOV/2020;5;79
436;ELE4;137;JAN/2020;6;69
192;ROB5;128;FEB/2020;2;88
457;CS1;134;MAR/2020;3;88
990;PHY2;150;APR/2020;5;37
580;ART3;137;MAY/2020;6;50
796;ELE4;135;JUN/2020;2;48
199;ROB5;135;JUL/2020;5;99
894;CS1;124;AUG/2020;2;81
145;PHY2;100;SEP/2020;5;50
681;ART3;109;SEP/2020;4;35
622;ELE4;126;SEP/2020;4;99
889;ROB5;126;NOV/2020;3;83
461;CS1;120;JAN/2020;4;61
549;PHY2;140;FEB/2020;3;79
781;ART3;122;MAR/2020;2;60
306;ELE4;139;APR/2020;5;59
180;ROB5;114;MAY/2020;4;94
697;CS1;124;JUN/2020;2;41
253;PHY2;103;JUL/2020;5;47
359;ART3;127;AUG/2020;3;69
946;ELE4;144;SEP/2020;2;46
293;ROB5;111;SEP/2020;4;53
481;CS1;124;SEP/2020;3;64
739;PHY2;135;NOV/2020;4;54
489;ART3;137;JAN/2020;6;85
828;ELE4;130;FEB/2020;3;69
973;ROB5;125;MAR/2020;2;97
598;CS1;125;APR/2020;2;63
571;PHY2;131;MAY/2020;3;69
710;ART3;124;JUN/2020;2;73
678;ELE4;144;JUL/2020;2;71
796;ROB5;144;AUG/2020;4;90
567;CS1;123;SEP/2020;4;74
323;PHY2;120;SEP/2020;2;56
515;ART3;136;SEP/2020;2;71
652;ELE4;125;NOV/2020;5;99
505;ROB5;150;JAN/2020;2;94
929;CS1;109;FEB/2020;2;61
291;PHY2;141;MAR/2020;2;82
448;ART3;123;APR/2020;6;61
520;ELE4;110;MAY/2020;5;58
545;ROB5;107;JUN/2020;3;55
362;CS1;104;JUL/2020;6;68
244;PHY2;138;AUG/2020;3;39
785;ART3;133;SEP/2020;3;68
746;ELE4;129;SEP/2020;4;72
385;ROB5;101;SEP/2020;6;81
838;CS1;113;NOV/2020;5;95
552;PHY2;126;JAN/2020;3;43
557;ART3;136;FEB/2020;6;57
121;ELE4;116;MAR/2020;3;59
143;ROB5;129;APR/2020;5;44
364;CS1;122;MAY/2020;5;96
367;PHY2;107;JUN/2020;2;97
910;ART3;116;JUL/2020;5;58
707;ELE4;115;AUG/2020;4;84
685;ROB5;112;SEP/2020;6;62
127;CS1;134;SEP/2020;4;37
222;PHY2;137;SEP/2020;6;86
950;ART3;117;NOV/2020;3;82
994;ELE4;115;JAN/2020;4;95
377;ROB5;126;FEB/2020;4;74
360;CS1;115;MAR/2020;6;58
246;PHY2;123;APR/2020;5;79
702;ART3;149;MAY/2020;6;69
257;ELE4;101;JUN/2020;2;72
341;ROB5;129;JUL/2020;5;77
314;CS1;147;AUG/2020;2;97
529;PHY2;125;SEP/2020;4;66
137;ART3;135;SEP/2020;4;57
151;ELE4;130;SEP/2020;3;36
666;ROB5;126;NOV/2020;4;47
308;CS1;103;JAN/2020;3;53
344;PHY2;142;FEB/2020;3;88
744;ART3;144;MAR/2020;6;82
261;ELE4;116;APR/2020;2;71
849;ROB5;113;MAY/2020;3;51
900;CS1;118;JUN/2020;2;64
242;PHY2;103;JUL/2020;2;68
406;ART3;115;AUG/2020;3;42
425;ELE4;137;SEP/2020;3;100
960;ROB5;116;SEP/2020;4;81
263;CS1;111;SEP/2020;5;63
369;PHY2;119;NOV/2020;6;41
720;ART3;118;JAN/2020;4;40
160;ELE4;130;FEB/2020;3;77
361;ROB5;121;MAR/2020;5;48
550;CS1;113;APR/2020;3;55
206;PHY2;121;MAY/2020;2;82
559;ART3;109;JUN/2020;2;90
789;ELE4;105;JUL/2020;6;85
148;ROB5;101;AUG/2020;4;55
570;CS1;115;SEP/2020;6;86
612;PHY2;141;SEP/2020;4;60
571;ART3;149;SEP/2020;6;56
586;ELE4;106;NOV/2020;2;89
577;ROB5;120;JAN/2020;2;75
508;CS1;104;FEB/2020;4;58
301;PHY2;112;MAR/2020;5;77
752;ART3;126;APR/2020;5;91
289;ELE4;120;MAY/2020;2;54
457;ROB5;145;JUN/2020;5;53
250;CS1;140;JUL/2020;6;91
677;PHY2;144;AUG/2020;6;42
804;ART3;137;SEP/2020;4;82
444;ELE4;123;SEP/2020;2;37
504;ROB5;119;SEP/2020;2;62
627;CS1;104;NOV/2020;4;43
865;PHY2;122;JAN/2020;5;36
116;ART3;128;FEB/2020;3;91
903;ELE4;149;MAR/2020;5;80
559;ROB5;149;APR/2020;4;76
683;CS1;114;MAY/2020;3;95
155;PHY2;125;JUN/2020;3;79
312;ART3;105;JUL/2020;6;75
362;ELE4;143;AUG/2020;4;73
831;ROB5;114;SEP/2020;2;58
172;CS1;105;SEP/2020;4;74
198;PHY2;109;SEP/2020;4;36
472;ART3;142;NOV/2020;6;76
256;ELE4;112;JAN/2020;4;40
788;ROB5;128;FEB/2020;6;82
337;CS1;106;MAR/2020;5;35
582;PHY2;138;APR/2020;5;38
149;ART3;100;MAY/2020;5;70
444;ELE4;113;JUN/2020;3;41
623;ROB5;129;JUL/2020;5;99
509;CS1;131;AUG/2020;6;49
650;PHY2;132;SEP/2020;6;74
883;ART3;128;SEP/2020;3;39
415;ELE4;137;SEP/2020;4;88
964;ROB5;102;NOV/2020;3;67
706;CS1;105;JAN/2020;3;84
179;PHY2;119;FEB/2020;5;75
375;ART3;136;MAR/2020;2;70
187;ELE4;103;APR/2020;3;77
650;ROB5;112;MAY/2020;4;38
724;CS1;143;JUN/2020;5;51
953;PHY2;120;JUL/2020;6;52
370;ART3;143;AUG/2020;2;89
752;ELE4;148;SEP/2020;6;66
270;ROB5;142;SEP/2020;2;87
664;CS1;150;SEP/2020;5;77
953;PHY2;144;NOV/2020;3;91
683;ART3;138;JAN/2020;3;46
625;ELE4;113;FEB/2020;3;85
901;ROB5;143;MAR/2020;3;62
813;CS1;100;APR/2020;6;48
348;PHY2;131;MAY/2020;3;35
304;ART3;133;JUN/2020;6;77
653;ELE4;109;JUL/2020;6;78
809;ROB5;102;AUG/2020;6;54
737;CS1;105;SEP/2020;5;37
336;PHY2;114;SEP/2020;4;81
451;ART3;104;SEP/2020;2;39
842;ELE4;107;NOV/2020;4;62
744;ROB5;143;JAN/2020;6;56
326;CS1;125;FEB/2020;4;87
718;PHY2;112;MAR/2020;5;95
858;ART3;134;APR/2020;2;99
302;ELE4;109;MAY/2020;3;73
473;ROB5;137;JUN/2020;5;74
356;CS1;100;JUL/2020;6;40
862;PHY2;102;AUG/2020;6;68
386;ART3;116;SEP/2020;2;49
138;ELE4;138;SEP/2020;2;97
528;ROB5;118;SEP/2020;4;82
385;CS1;147;NOV/2020;6;85
335;PHY2;130;JAN/2020;5;50
577;ART3;124;FEB/2020;6;69
579;ELE4;150;MAR/2020;4;98
561;ROB5;115;APR/2020;5;85
141;CS1;108;MAY/2020;6;69
616;PHY2;100;JUN/2020;6;79
957;ART3;116;JUL/2020;6;61
252;ELE4;110;AUG/2020;4;95
953;ROB5;144;SEP/2020;3;96
995;CS1;122;SEP/2020;2;70
967;PHY2;142;SEP/2020;2;68
183;ART3;103;NOV/2020;5;94
654;ELE4;133;JAN/2020;6;87
755;ROB5;133;FEB/2020;4;58
825;CS1;102;MAR/2020;4;87
229;PHY2;136;APR/2020;6;94
250;ART3;143;MAY/2020;4;53
488;ELE4;148;JUN/2020;5;46
349;ROB5;100;JUL/2020;4;98
210;CS1;111;AUG/2020;4;63
827;PHY2;115;SEP/2020;6;41
336;ART3;141;SEP/2020;2;65
147;ELE4;121;SEP/2020;2;87
140;ROB5;106;NOV/2020;5;66
532;CS1;114;JAN/2020;5;39
357;PHY2;113;FEB/2020;4;62
350;ART3;104;MAR/2020;5;44
378;ELE4;134;APR/2020;5;60
117;ROB5;104;MAY/2020;6;40
124;CS1;127;JUN/2020;3;35
925;PHY2;115;JUL/2020;2;58
341;ART3;125;AUG/2020;3;96
392;ELE4;136;SEP/2020;5;94
707;ROB5;115;SEP/2020;6;84
450;CS1;118;SEP/2020;2;41
714;PHY2;101;NOV/2020;5;49
169;ART3;146;JAN/2020;4;57
483;ELE4;108;FEB/2020;4;54
959;ROB5;149;MAR/2020;5;69
622;CS1;132;APR/2020;5;79
493;PHY2;130;MAY/2020;3;52
526;ART3;137;JUN/2020;3;72
451;ELE4;146;JUL/2020;2;86
999;ROB5;119;AUG/2020;6;100
370;CS1;121;SEP/2020;2;35
226;PHY2;100;SEP/2020;5;96
475;ART3;128;SEP/2020;4;96
227;ELE4;123;NOV/2020;4;37
589;ROB5;137;JAN/2020;5;75
691;CS1;113;FEB/2020;3;83
471;PHY2;134;MAR/2020;6;44
457;ART3;120;APR/2020;2;88
828;ELE4;146;MAY/2020;5;68
178;ROB5;114;JUN/2020;3;36
891;CS1;147;JUL/2020;2;60
809;PHY2;138;AUG/2020;4;56
366;ART3;142;SEP/2020;6;95
899;ELE4;107;SEP/2020;4;68
274;ROB5;147;SEP/2020;6;55
363;CS1;136;NOV/2020;5;67
172;PHY2;138;JAN/2020;5;84
672;ART3;112;FEB/2020;5;82
202;ELE4;139;MAR/2020;5;84
606;ROB5;108;APR/2020;4;41
504;CS1;122;MAY/2020;2;56
428;PHY2;149;JUN/2020;2;73
610;ART3;104;JUL/2020;6;49
589;ELE4;127;AUG/2020;6;68
782;ROB5;135;SEP/2020;2;60
174;CS1;129;SEP/2020;2;95
283;PHY2;143;SEP/2020;6;47
537;ART3;118;NOV/2020;2;83
374;ELE4;101;JAN/2020;2;43
912;ROB5;135;FEB/2020;4;69
292;CS1;123;MAR/2020;2;55
862;PHY2;122;APR/2020;6;41
747;ART3;140;MAY/2020;3;62
416;ELE4;105;JUN/2020;3;50
931;ROB5;131;JUL/2020;5;62
633;CS1;132;AUG/2020;2;51
448;PHY2;122;SEP/2020;5;35
355;ART3;100;SEP/2020;2;59
691;ELE4;128;SEP/2020;3;69
452;ROB5;125;NOV/2020;5;88
437;CS1;114;JAN/2020;2;36
977;PHY2;134;FEB/2020;5;54
425;ART3;101;MAR/2020;6;65
283;ELE4;122;APR/2020;4;57
447;ROB5;121;MAY/2020;5;62
855;CS1;136;JUN/2020;4;62
561;PHY2;128;JUL/2020;2;79
786;ART3;132;AUG/2020;3;38
310;ELE4;148;SEP/2020;3;78
371;ROB5;117;SEP/2020;4;46
804;CS1;130;SEP/2020;2;69
511;PHY2;127;NOV/2020;5;78
399;ART3;129;JAN/2020;4;59
371;ELE4;133;FEB/2020;6;66
981;ROB5;146;MAR/2020;6;92
188;CS1;111;APR/2020;4;41
740;PHY2;125;MAY/2020;2;58
963;ART3;137;JUN/2020;6;47
783;ELE4;137;JUL/2020;2;41
179;ROB5;107;AUG/2020;2;61
138;CS1;125;SEP/2020;4;58
890;PHY2;135;SEP/2020;4;41
637;ART3;116;SEP/2020;6;58
535;ELE4;146;NOV/2020;3;53
273;ROB5;123;JAN/2020;5;57
624;CS1;138;FEB/2020;4;89
587;PHY2;112;MAR/2020;6;60
507;ART3;119;APR/2020;6;39
814;ELE4;105;MAY/2020;4;69
652;ROB5;101;JUN/2020;6;52
308;CS1;149;JUL/2020;5;65
656;PHY2;138;AUG/2020;3;55
402;ART3;104;SEP/2020;5;90
788;ELE4;124;SEP/2020;5;36
709;ROB5;113;SEP/2020;6;98
830;CS1;102;NOV/2020;4;73
340;PHY2;115;JAN/2020;2;49
965;ART3;131;FEB/2020;3;51
394;ELE4;147;MAR/2020;4;98
735;ROB5;127;APR/2020;5;41
671;CS1;132;MAY/2020;2;49
356;PHY2;115;JUN/2020;3;76
895;ART3;112;JUL/2020;6;75
868;ELE4;129;AUG/2020;6;70
751;ROB5;143;SEP/2020;2;74
673;CS1;108;SEP/2020;2;80
466;PHY2;142;SEP/2020;3;67
653;ART3;119;NOV/2020;5;72
307;ELE4;146;JAN/2020;3;48
607;ROB5;119;FEB/2020;6;48
257;CS1;112;MAR/2020;2;73
531;PHY2;112;APR/2020;5;82
500;ART3;124;MAY/2020;6;78
731;ELE4;148;JUN/2020;4;35
834;ROB5;143;JUL/2020;6;62
353;CS1;131;AUG/2020;3;92
968;PHY2;147;SEP/2020;6;73
450;ART3;114;SEP/2020;4;95
301;ELE4;130;SEP/2020;6;89
838;ROB5;134;NOV/2020;3;36
475;CS1;116;JAN/2020;4;63
916;PHY2;114;FEB/2020;5;99
746;ART3;146;MAR/2020;6;86
424;ELE4;140;APR/2020;5;89
730;ROB5;102;MAY/2020;5;98
887;CS1;144;JUN/2020;2;91
997;PHY2;131;JUL/2020;4;88
577;ART3;125;AUG/2020;5;58
335;ELE4;124;SEP/2020;6;59
357;ROB5;146;SEP/2020;4;75
410;CS1;101;SEP/2020;5;76
216;PHY2;109;NOV/2020;4;73
881;ART3;105;JAN/2020;6;93
713;ELE4;125;FEB/2020;6;68
654;ROB5;139;MAR/2020;3;54
372;CS1;123;APR/2020;4;41
482;PHY2;146;MAY/2020;5;46
989;ART3;144;JUN/2020;6;53
541;ELE4;106;JUL/2020;2;67
677;ROB5;112;AUG/2020;4;72
357;CS1;101;SEP/2020;5;46
529;PHY2;121;SEP/2020;6;64
537;ART3;147;SEP/2020;5;68
686;ELE4;123;NOV/2020;5;67
647;ROB5;133;JAN/2020;6;80
443;CS1;126;FEB/2020;2;38
334;PHY2;147;MAR/2020;5;45
219;ART3;125;APR/2020;5;75
289;ELE4;124;MAY/2020;2;65
691;ROB5;121;JUN/2020;5;60
697;CS1;146;JUL/2020;5;71
949;PHY2;109;AUG/2020;3;73
510;ART3;103;SEP/2020;6;39
443;ELE4;142;SEP/2020;5;56
163;ROB5;105;SEP/2020;6;83
703;CS1;133;NOV/2020;2;63
690;PHY2;147;JAN/2020;6;40
376;ART3;138;FEB/2020;4;61
532;ELE4;120;MAR/2020;3;41
707;ROB5;137;APR/2020;4;47
540;CS1;127;MAY/2020;2;55
144;PHY2;145;JUN/2020;2;80
899;ART3;141;JUL/2020;6;91
152;ELE4;100;AUG/2020;2;53
950;ROB5;147;SEP/2020;5;43
480;CS1;116;SEP/2020;4;61
476;PHY2;146;SEP/2020;4;44
995;ART3;132;NOV/2020;4;48
